,path,index,x,y,v
257,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_257.png,257,583,198,227.0
258,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_258.png,258,400,202,36.0
259,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_259.png,259,613,154,231.0
260,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_260.png,260,630,133,234.0
261,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_261.png,261,622,147,249.0
262,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_262.png,262,609,170,236.0
263,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_263.png,263,830,280,36.0
264,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_264.png,264,587,219,225.0
265,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_265.png,265,579,244,92.0
266,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_266.png,266,400,199,35.0
267,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/1/img_267.png,267,561,293,182.0
