,path,index,x,y,v
33,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_33.png,33,766,391,253.0
34,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_34.png,34,405,199,36.0
35,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_35.png,35,767,443,143.0
36,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_36.png,36,763,469,185.0
37,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_37.png,37,828,238,35.0
38,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_38.png,38,765,519,191.0
39,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_39.png,39,766,538,234.0
40,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_40.png,40,826,266,34.0
41,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_41.png,41,760,712,81.0
42,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_42.png,42,755,535,249.0
43,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_43.png,43,757,505,93.0
44,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_44.png,44,763,477,253.0
45,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_45.png,45,766,448,247.0
46,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_46.png,46,765,419,130.0
47,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_47.png,47,764,389,235.0
48,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_48.png,48,764,361,241.0
49,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_49.png,49,760,326,37.0
50,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_50.png,50,754,305,234.0
51,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_51.png,51,743,280,204.0
52,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_52.png,52,826,272,36.0
53,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_53.png,53,728,227,254.0
54,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_54.png,54,720,202,251.0
55,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_55.png,55,711,177,115.0
56,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_56.png,56,695,159,152.0
57,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_57.png,57,683,137,252.0
58,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_58.png,58,679,133,246.0
59,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_59.png,59,685,155,240.0
60,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_60.png,60,695,173,177.0
61,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_61.png,61,701,195,229.0
62,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_62.png,62,706,220,253.0
63,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_63.png,63,710,246,210.0
64,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_64.png,64,714,271,251.0
65,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_65.png,65,721,298,245.0
66,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_66.png,66,727,325,243.0
67,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_67.png,67,732,355,116.0
68,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_68.png,68,731,384,236.0
69,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_69.png,69,727,415,245.0
70,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_70.png,70,725,444,165.0
71,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_71.png,71,728,475,254.0
72,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_72.png,72,732,506,253.0
73,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_73.png,73,727,534,186.0
74,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_74.png,74,719,561,253.0
75,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_75.png,75,710,699,51.0
76,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_76.png,76,702,592,232.0
77,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_77.png,77,681,579,252.0
78,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_78.png,78,659,559,78.0
79,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_79.png,79,660,528,192.0
80,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_80.png,80,662,497,253.0
81,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_81.png,81,664,464,236.0
82,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_82.png,82,826,265,37.0
83,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_83.png,83,666,403,253.0
84,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_84.png,84,667,371,252.0
85,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_85.png,85,668,342,184.0
86,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_86.png,86,669,313,69.0
87,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_87.png,87,669,284,203.0
88,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_88.png,88,671,255,252.0
89,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_89.png,89,671,228,155.0
90,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_90.png,90,669,204,234.0
91,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_91.png,91,668,181,195.0
92,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_92.png,92,670,161,158.0
93,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_93.png,93,673,143,252.0
94,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_94.png,94,666,133,234.0
95,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_95.png,95,661,153,110.0
96,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_96.png,96,400,200,38.0
97,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_97.png,97,652,193,230.0
98,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_98.png,98,649,216,253.0
99,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_99.png,99,646,240,253.0
100,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_100.png,100,648,277,252.0
101,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_101.png,101,649,305,251.0
102,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_102.png,102,642,332,242.0
103,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_103.png,103,638,361,248.0
104,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_104.png,104,634,392,247.0
105,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_105.png,105,634,423,50.0
106,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_106.png,106,635,454,253.0
107,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_107.png,107,636,486,250.0
108,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_108.png,108,825,270,37.0
109,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_109.png,109,619,536,158.0
110,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_110.png,110,595,529,87.0
111,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_111.png,111,579,517,239.0
112,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_112.png,112,566,500,41.0
113,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_113.png,113,561,470,253.0
114,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_114.png,114,556,441,238.0
115,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_115.png,115,555,412,247.0
116,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_116.png,116,563,384,253.0
117,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_117.png,117,572,357,237.0
118,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_118.png,118,577,330,38.0
119,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_119.png,119,583,301,253.0
120,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_120.png,120,589,273,252.0
121,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_121.png,121,599,248,249.0
122,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_122.png,122,612,224,252.0
123,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_123.png,123,624,202,249.0
124,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_124.png,124,636,181,72.0
125,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_125.png,125,649,160,247.0
126,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_126.png,126,657,136,196.0
127,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_127.png,127,827,240,35.0
128,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_128.png,128,633,173,242.0
129,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_129.png,129,619,197,253.0
130,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_130.png,130,607,221,242.0
131,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_131.png,131,400,198,35.0
132,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_132.png,132,587,271,103.0
133,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_133.png,133,400,198,38.0
134,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_134.png,134,404,201,37.0
135,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_135.png,135,558,347,195.0
136,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_136.png,136,551,373,69.0
137,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_137.png,137,548,400,179.0
138,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_138.png,138,544,427,90.0
139,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_139.png,139,541,454,244.0
140,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_140.png,140,540,481,51.0
141,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_141.png,141,400,201,37.0
142,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_142.png,142,546,678,42.0
143,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_143.png,143,400,200,37.0
144,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_144.png,144,400,200,38.0
145,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_145.png,145,569,521,129.0
146,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_146.png,146,400,200,35.0
147,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_147.png,147,400,200,36.0
148,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_148.png,148,825,267,37.0
149,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_149.png,149,831,281,35.0
150,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_150.png,150,574,397,71.0
151,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_151.png,151,579,373,193.0
152,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_152.png,152,400,200,39.0
153,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_153.png,153,400,201,36.0
154,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_154.png,154,400,200,36.0
155,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_155.png,155,825,269,37.0
156,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_156.png,156,825,268,38.0
157,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_157.png,157,624,229,166.0
158,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_158.png,158,403,199,37.0
159,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_159.png,159,825,271,37.0
160,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_160.png,160,404,199,38.0
161,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_161.png,161,662,141,108.0
162,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_162.png,162,400,200,37.0
163,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_163.png,163,653,191,67.0
164,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_164.png,164,647,219,246.0
165,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_165.png,165,642,219,38.0
166,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_166.png,166,400,197,35.0
167,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_167.png,167,400,201,36.0
168,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_168.png,168,400,199,35.0
169,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_169.png,169,826,270,39.0
170,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_170.png,170,826,272,38.0
171,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_171.png,171,403,198,35.0
172,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_172.png,172,401,201,35.0
173,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_173.png,173,826,271,38.0
174,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_174.png,174,400,198,38.0
175,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_175.png,175,400,197,37.0
176,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_176.png,176,827,291,36.0
177,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_177.png,177,400,201,37.0
178,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_178.png,178,826,268,36.0
179,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_179.png,179,689,464,240.0
180,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_180.png,180,400,200,40.0
181,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_181.png,181,400,200,35.0
182,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_182.png,182,400,199,37.0
183,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_183.png,183,826,270,36.0
184,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_184.png,184,826,269,36.0
185,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_185.png,185,826,270,36.0
186,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_186.png,186,830,267,35.0
187,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_187.png,187,400,201,37.0
188,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_188.png,188,826,272,37.0
189,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_189.png,189,680,224,191.0
190,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_190.png,190,679,201,96.0
191,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_191.png,191,678,173,150.0
192,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_192.png,192,676,147,229.0
193,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_193.png,193,684,141,254.0
194,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_194.png,194,695,167,202.0
195,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_195.png,195,709,190,235.0
196,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_196.png,196,719,215,253.0
197,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_197.png,197,728,239,253.0
198,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_198.png,198,735,265,49.0
199,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_199.png,199,737,290,67.0
200,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_200.png,200,738,319,225.0
201,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_201.png,201,400,201,37.0
202,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_202.png,202,751,367,254.0
203,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_203.png,203,753,391,245.0
204,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_204.png,204,750,417,46.0
205,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_205.png,205,400,198,35.0
206,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_206.png,206,743,468,253.0
207,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_207.png,207,408,201,35.0
208,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_208.png,208,400,199,37.0
209,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_209.png,209,772,487,244.0
210,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_210.png,210,775,461,253.0
211,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_211.png,211,777,434,252.0
212,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_212.png,212,777,407,254.0
213,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_213.png,213,774,380,253.0
214,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_214.png,214,772,354,183.0
215,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_215.png,215,400,199,36.0
216,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_216.png,216,755,303,253.0
217,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_217.png,217,828,235,36.0
218,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_218.png,218,400,198,37.0
219,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_219.png,219,731,225,253.0
220,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_220.png,220,725,196,69.0
221,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_221.png,221,710,175,236.0
222,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_222.png,222,696,152,252.0
223,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_223.png,223,679,131,252.0
224,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_224.png,224,681,141,205.0
225,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_225.png,225,670,146,44.0
226,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_226.png,226,702,184,247.0
227,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_227.png,227,711,208,205.0
228,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_228.png,228,718,233,187.0
229,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_229.png,229,731,256,55.0
230,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_230.png,230,732,284,253.0
231,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_231.png,231,735,312,253.0
232,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_232.png,232,735,341,240.0
233,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_233.png,233,737,371,253.0
234,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_234.png,234,740,400,186.0
235,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_235.png,235,743,430,246.0
236,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_236.png,236,744,459,233.0
237,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_237.png,237,745,489,245.0
238,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_238.png,238,749,519,253.0
239,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_239.png,239,748,549,253.0
240,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_240.png,240,740,576,252.0
241,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_241.png,241,721,591,176.0
242,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_242.png,242,696,705,114.0
243,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_243.png,243,666,706,131.0
244,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_244.png,244,679,576,252.0
245,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_245.png,245,691,547,253.0
246,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_246.png,246,695,515,253.0
247,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_247.png,247,696,483,253.0
248,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_248.png,248,697,451,242.0
249,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_249.png,249,697,420,244.0
250,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_250.png,250,699,390,251.0
251,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_251.png,251,698,360,230.0
252,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_252.png,252,698,331,246.0
253,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_253.png,253,698,301,254.0
254,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_254.png,254,695,273,243.0
255,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_255.png,255,693,246,89.0
256,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_256.png,256,691,219,252.0
257,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_257.png,257,687,193,253.0
258,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_258.png,258,683,171,252.0
259,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_259.png,259,681,151,252.0
260,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_260.png,260,675,133,250.0
261,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_261.png,261,662,141,251.0
262,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_262.png,262,665,159,66.0
263,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_263.png,263,644,183,247.0
264,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_264.png,264,638,207,253.0
265,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_265.png,265,632,233,252.0
266,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_266.png,266,627,260,134.0
267,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/4/img_267.png,267,621,287,253.0
