,path,index,x,y,v
134,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_134.png,134,735,326,68.0
135,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_135.png,135,400,201,39.0
136,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_136.png,136,748,376,239.0
137,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_137.png,137,750,402,254.0
138,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_138.png,138,754,425,38.0
139,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_139.png,139,400,198,37.0
140,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_140.png,140,755,479,249.0
141,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_141.png,141,754,503,122.0
142,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_142.png,142,400,201,37.0
143,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_143.png,143,748,684,113.0
144,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_144.png,144,748,563,154.0
145,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_145.png,145,739,545,226.0
146,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_146.png,146,748,519,138.0
147,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_147.png,147,748,491,235.0
148,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_148.png,148,744,464,249.0
149,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_149.png,149,740,435,252.0
150,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_150.png,150,741,399,57.0
151,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_151.png,151,400,200,36.0
152,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_152.png,152,727,351,193.0
153,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_153.png,153,722,325,78.0
154,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_154.png,154,720,296,203.0
155,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_155.png,155,712,270,254.0
156,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_156.png,156,825,268,35.0
157,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_157.png,157,687,223,253.0
158,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_158.png,158,676,200,153.0
159,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_159.png,159,400,199,35.0
160,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_160.png,160,656,153,55.0
161,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_161.png,161,649,137,222.0
162,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_162.png,162,653,161,194.0
163,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_163.png,163,658,185,148.0
164,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_164.png,164,663,209,246.0
165,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_165.png,165,665,231,75.0
166,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_166.png,166,670,259,250.0
167,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_167.png,167,673,285,130.0
168,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_168.png,168,677,313,253.0
169,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_169.png,169,678,341,223.0
170,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_170.png,170,674,370,254.0
171,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_171.png,171,670,398,125.0
172,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_172.png,172,673,427,253.0
173,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_173.png,173,672,456,173.0
174,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_174.png,174,669,485,253.0
175,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_175.png,175,660,515,77.0
176,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_176.png,176,651,543,206.0
177,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_177.png,177,625,535,252.0
178,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_178.png,178,602,517,217.0
179,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_179.png,179,603,487,69.0
180,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_180.png,180,601,459,251.0
181,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_181.png,181,603,430,249.0
182,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_182.png,182,606,401,189.0
183,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_183.png,183,613,373,246.0
184,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_184.png,184,621,346,243.0
185,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_185.png,185,625,318,61.0
186,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_186.png,186,622,289,253.0
187,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_187.png,187,621,262,238.0
188,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_188.png,188,625,237,244.0
189,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_189.png,189,628,213,251.0
190,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_190.png,190,631,191,220.0
191,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_191.png,191,633,168,125.0
192,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_192.png,192,636,145,240.0
193,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_193.png,193,628,142,242.0
194,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_194.png,194,615,164,134.0
195,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_195.png,195,601,185,242.0
196,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_196.png,196,589,209,220.0
197,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_197.png,197,579,233,227.0
198,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_198.png,198,825,272,36.0
199,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_199.png,199,566,284,113.0
200,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_200.png,200,563,312,40.0
201,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_201.png,201,554,340,147.0
202,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_202.png,202,545,365,227.0
203,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_203.png,203,540,392,253.0
204,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_204.png,204,541,420,226.0
205,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_205.png,205,544,449,253.0
206,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_206.png,206,549,475,190.0
207,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_207.png,207,546,496,50.0
208,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_208.png,208,531,502,249.0
209,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_209.png,209,528,482,178.0
210,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_210.png,210,526,456,199.0
211,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_211.png,211,525,429,141.0
212,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_212.png,212,526,402,169.0
213,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_213.png,213,826,270,38.0
214,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_214.png,214,534,349,204.0
215,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_215.png,215,400,199,37.0
216,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_216.png,216,553,299,97.0
217,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_217.png,217,563,275,233.0
218,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_218.png,218,571,249,88.0
219,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_219.png,219,579,224,139.0
220,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_220.png,220,587,199,167.0
221,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_221.png,221,602,177,230.0
222,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_222.png,222,618,155,213.0
223,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_223.png,223,400,201,38.0
224,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_224.png,224,633,149,253.0
225,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_225.png,225,623,173,253.0
226,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_226.png,226,612,196,231.0
227,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_227.png,227,604,220,253.0
228,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_228.png,228,597,245,79.0
229,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_229.png,229,400,199,35.0
230,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_230.png,230,826,268,34.0
231,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_231.png,231,400,202,37.0
232,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_232.png,232,404,202,36.0
233,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_233.png,233,580,364,192.0
234,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_234.png,234,826,271,38.0
235,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_235.png,235,400,199,37.0
236,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_236.png,236,572,438,254.0
237,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_237.png,237,571,461,243.0
238,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_238.png,238,826,263,37.0
239,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_239.png,239,400,200,37.0
240,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_240.png,240,572,634,41.0
241,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_241.png,241,591,537,117.0
242,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_242.png,242,400,202,35.0
243,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_243.png,243,400,197,35.0
244,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_244.png,244,400,201,37.0
245,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_245.png,245,826,269,37.0
246,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_246.png,246,827,240,36.0
247,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_247.png,247,400,199,38.0
248,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_248.png,248,400,200,36.0
249,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_249.png,249,400,199,39.0
250,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_250.png,250,615,379,253.0
251,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_251.png,251,409,201,38.0
252,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_252.png,252,400,199,36.0
253,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_253.png,253,826,266,34.0
254,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_254.png,254,400,198,37.0
255,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_255.png,255,825,268,36.0
256,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_256.png,256,624,238,198.0
257,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_257.png,257,400,202,35.0
258,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_258.png,258,826,270,36.0
259,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_259.png,259,401,200,36.0
260,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_260.png,260,638,143,122.0
261,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_261.png,261,635,146,40.0
262,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_262.png,262,825,272,35.0
263,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_263.png,263,400,200,36.0
264,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_264.png,264,669,227,107.0
265,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_265.png,265,673,251,186.0
266,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_266.png,266,400,201,36.0
267,/Users/sverre/Projects/misc/leds/juletre/data/calibration/tree1/2/img_267.png,267,826,273,36.0
